"","sensor_id","city","day_of_week","hour","aqi","pm2.5_alt","temperature","humidity","pressure","time_stamp"
"257","118565","PA or MP","Wed",16,54,13.6,72.567,50.367,1016.901,"2023-07-19T16:00:00Z"
"258","118565","PA or MP","Wed",17,58,15.2,73.567,50.167,1017.042,"2023-07-19T17:00:00Z"
"259","118565","PA or MP","Wed",18,47,11.3,74.733,48.633,1017.22,"2023-07-19T18:00:00Z"
"260","118565","PA or MP","Wed",19,29,7,76.3,46.633,1017.087,"2023-07-19T19:00:00Z"
"261","118565","PA or MP","Wed",20,16,3.8,79.933,42.433,1016.84,"2023-07-19T20:00:00Z"
"262","118565","PA or MP","Wed",21,9,2.2,90.334,31.534,1016.472,"2023-07-19T21:00:00Z"
"263","118565","PA or MP","Wed",22,11,2.6,97.067,25.3,1016.001,"2023-07-19T22:00:00Z"
"264","118565","PA or MP","Wed",23,14,3.3,99.9,22.967,1015.813,"2023-07-19T23:00:00Z"
"265","118565","PA or MP","Thu",0,14,3.3,100.666,21.834,1015.654,"2023-07-20T00:00:00Z"
"266","118565","PA or MP","Thu",1,18,4.3,90.767,29.5,1015.687,"2023-07-20T01:00:00Z"
"267","118565","PA or MP","Thu",2,26,6.2,80,39.9,1016.034,"2023-07-20T02:00:00Z"
"268","118565","PA or MP","Thu",3,27,6.5,73.5,47,1016.419,"2023-07-20T03:00:00Z"
"269","118565","PA or MP","Thu",4,30,7.2,69,49.834,1016.951,"2023-07-20T04:00:00Z"
"270","118565","PA or MP","Thu",5,32,7.7,66.466,53.534,1017.369,"2023-07-20T05:00:00Z"
"271","118565","PA or MP","Thu",6,28,6.7,65.7,55.633,1017.429,"2023-07-20T06:00:00Z"
"272","118565","PA or MP","Thu",7,28,6.6,64.7,57.133,1017.375,"2023-07-20T07:00:00Z"
"273","118565","PA or MP","Thu",8,28,6.7,64,58.2,1017.311,"2023-07-20T08:00:00Z"
"274","118565","PA or MP","Thu",9,35,8.3,65.566,58.933,1017.034,"2023-07-20T09:00:00Z"
"275","118565","PA or MP","Thu",10,49,11.8,67.867,57.2,1016.899,"2023-07-20T10:00:00Z"
"276","118565","PA or MP","Thu",11,56,14.3,68.467,56.133,1016.795,"2023-07-20T11:00:00Z"
"277","118565","PA or MP","Thu",12,58,15.5,69,55.466,1016.853,"2023-07-20T12:00:00Z"
"278","118565","PA or MP","Thu",13,60,16.3,68.966,55.567,1017.247,"2023-07-20T13:00:00Z"
"279","118565","PA or MP","Thu",14,62,17.3,70.066,55.333,1017.503,"2023-07-20T14:00:00Z"
"280","118565","PA or MP","Thu",15,59,16.1,71.833,53.2,1017.595,"2023-07-20T15:00:00Z"
"281","118565","PA or MP","Thu",16,59,15.9,74.333,50.033,1017.596,"2023-07-20T16:00:00Z"
"282","118565","PA or MP","Thu",17,59,15.8,74.166,50.534,1017.49,"2023-07-20T17:00:00Z"
"283","118565","PA or MP","Thu",18,59,15.7,75.733,49.567,1017.294,"2023-07-20T18:00:00Z"
"284","118565","PA or MP","Thu",19,57,14.9,78.2,47.133,1016.949,"2023-07-20T19:00:00Z"
"285","118565","PA or MP","Thu",20,45,10.7,84.466,40.166,1016.53,"2023-07-20T20:00:00Z"
"286","118565","PA or MP","Thu",21,42,10,96.566,28,1015.94,"2023-07-20T21:00:00Z"
"287","118565","PA or MP","Thu",22,38,9,104.067,21.7,1015.595,"2023-07-20T22:00:00Z"
"288","118565","PA or MP","Thu",23,32,7.7,108.2,19.233,1015.371,"2023-07-20T23:00:00Z"
"289","118565","PA or MP","Fri",0,18,4.3,106.5,19.466,1015.102,"2023-07-21T00:00:00Z"
"290","118565","PA or MP","Fri",1,11,2.7,95.2,26.534,1015.056,"2023-07-21T01:00:00Z"
"291","118565","PA or MP","Fri",2,22,5.2,85.666,34.3,1015.192,"2023-07-21T02:00:00Z"
"292","118565","PA or MP","Fri",3,47,11.3,80.466,39.767,1015.418,"2023-07-21T03:00:00Z"
"293","118565","PA or MP","Fri",4,54,13.3,75.5,45.6,1015.813,"2023-07-21T04:00:00Z"
"294","118565","PA or MP","Fri",5,40,9.7,72.6,49.2,1015.764,"2023-07-21T05:00:00Z"
"295","118565","PA or MP","Fri",6,28,6.6,70.7,50.533,1015.596,"2023-07-21T06:00:00Z"
"296","118565","PA or MP","Fri",7,25,6.1,68.933,50.433,1015.361,"2023-07-21T07:00:00Z"
"297","118565","PA or MP","Fri",8,22,5.3,67.666,52.433,1015.135,"2023-07-21T08:00:00Z"
"298","118565","PA or MP","Fri",9,23,5.5,66.367,54.633,1014.739,"2023-07-21T09:00:00Z"
"299","118565","PA or MP","Fri",10,24,5.7,65.434,56.067,1014.409,"2023-07-21T10:00:00Z"
"300","118565","PA or MP","Fri",11,24,5.7,64.367,57.666,1014.238,"2023-07-21T11:00:00Z"
"301","118565","PA or MP","Fri",12,28,6.8,63.867,58.8,1014.426,"2023-07-21T12:00:00Z"
"302","118565","PA or MP","Fri",13,33,7.9,63.433,60.067,1014.703,"2023-07-21T13:00:00Z"
"303","118565","PA or MP","Fri",14,35,8.4,65.6,60.2,1014.869,"2023-07-21T14:00:00Z"
"304","118565","PA or MP","Fri",15,28,6.8,68.667,59.133,1015.05,"2023-07-21T15:00:00Z"
"305","118565","PA or MP","Fri",16,28,6.7,71.767,55.7,1014.954,"2023-07-21T16:00:00Z"
"306","118565","PA or MP","Fri",17,29,7,73.966,52.9,1014.748,"2023-07-21T17:00:00Z"
"307","118565","PA or MP","Fri",18,28,6.6,76.733,49.3,1014.681,"2023-07-21T18:00:00Z"
"308","118565","PA or MP","Fri",19,25,6.1,79.267,45.3,1014.419,"2023-07-21T19:00:00Z"
"309","118565","PA or MP","Fri",20,23,5.6,85.5,37,1013.952,"2023-07-21T20:00:00Z"
"310","118565","PA or MP","Fri",21,27,6.5,96.533,26.034,1013.44,"2023-07-21T21:00:00Z"
"311","118565","PA or MP","Fri",22,27,6.4,105.433,18.5,1012.88,"2023-07-21T22:00:00Z"
"312","118565","PA or MP","Fri",23,13,3.1,110.466,15.666,1012.298,"2023-07-21T23:00:00Z"
"313","118565","PA or MP","Sat",0,7,1.6,107.6,16.6,1012.095,"2023-07-22T00:00:00Z"
"314","118565","PA or MP","Sat",1,8,1.9,97.6,22.8,1011.693,"2023-07-22T01:00:00Z"
"315","118565","PA or MP","Sat",2,13,3.1,83.2,35.167,1011.93,"2023-07-22T02:00:00Z"
"316","118565","PA or MP","Sat",3,16,3.8,75.767,44.633,1012.258,"2023-07-22T03:00:00Z"
"317","118565","PA or MP","Sat",4,12,3,72.433,49.1,1012.538,"2023-07-22T04:00:00Z"
"318","118565","PA or MP","Sat",5,13,3.1,70.166,51.567,1012.885,"2023-07-22T05:00:00Z"
"319","118565","PA or MP","Sat",6,14,3.3,69,52.166,1012.906,"2023-07-22T06:00:00Z"
"320","118565","PA or MP","Sat",7,14,3.4,68.5,52.367,1012.774,"2023-07-22T07:00:00Z"
"321","118565","PA or MP","Sat",8,12,3,67.534,53.534,1012.359,"2023-07-22T08:00:00Z"
"322","118565","PA or MP","Sat",9,13,3.1,66.367,54.633,1012.061,"2023-07-22T09:00:00Z"
"323","118565","PA or MP","Sat",10,12,3,65.334,55.8,1011.895,"2023-07-22T10:00:00Z"
"324","118565","PA or MP","Sat",11,10,2.5,64.1,56.7,1011.732,"2023-07-22T11:00:00Z"
"325","118565","PA or MP","Sat",12,11,2.7,62.533,58.7,1011.856,"2023-07-22T12:00:00Z"
"326","118565","PA or MP","Sat",13,10,2.5,62,59.867,1012.279,"2023-07-22T13:00:00Z"
"327","118565","PA or MP","Sat",14,12,2.8,63.834,60,1012.476,"2023-07-22T14:00:00Z"
"328","118565","PA or MP","Sat",15,14,3.3,66.434,57.8,1012.451,"2023-07-22T15:00:00Z"
"329","118565","PA or MP","Sat",16,16,3.8,69.8,53.967,1012.305,"2023-07-22T16:00:00Z"
"330","118565","PA or MP","Sat",17,14,3.3,73.4,50.567,1012.053,"2023-07-22T17:00:00Z"
"331","118565","PA or MP","Sat",18,14,3.3,76.867,47.367,1011.903,"2023-07-22T18:00:00Z"
"332","118565","PA or MP","Sat",19,13,3.1,81.2,42.267,1011.374,"2023-07-22T19:00:00Z"
"333","118565","PA or MP","Sat",20,15,3.5,88.267,33.767,1010.875,"2023-07-22T20:00:00Z"
"334","118565","PA or MP","Sat",21,13,3.1,101.566,23.034,1010.665,"2023-07-22T21:00:00Z"
"335","118565","PA or MP","Sat",22,17,4,108.867,17.733,1010.187,"2023-07-22T22:00:00Z"
"336","118565","PA or MP","Sat",23,20,4.9,113.367,14.566,1009.633,"2023-07-22T23:00:00Z"
"337","119191","PA or MP","Sun",0,7,1.7,91.667,29.9,1010.931,"2023-07-16T00:00:00Z"
"338","119191","PA or MP","Sun",1,7,1.7,86.166,34.934,1010.712,"2023-07-16T01:00:00Z"
"339","119191","PA or MP","Sun",2,9,2.1,81.7,39.434,1010.75,"2023-07-16T02:00:00Z"
"340","119191","PA or MP","Sun",3,18,4.4,78.166,43.6,1010.891,"2023-07-16T03:00:00Z"
"341","119191","PA or MP","Sun",4,12,2.8,77.334,44.633,1011.26,"2023-07-16T04:00:00Z"
"342","119191","PA or MP","Sun",5,12,3,74.934,46.767,1011.796,"2023-07-16T05:00:00Z"
"343","119191","PA or MP","Sun",6,12,3,72.767,51.333,1011.887,"2023-07-16T06:00:00Z"
"344","119191","PA or MP","Sun",7,12,3,72,52.966,1011.902,"2023-07-16T07:00:00Z"
"345","119191","PA or MP","Sun",8,11,2.6,71.966,53.133,1011.764,"2023-07-16T08:00:00Z"
"346","119191","PA or MP","Sun",9,8,1.8,71.034,54.3,1011.533,"2023-07-16T09:00:00Z"
"347","119191","PA or MP","Sun",10,8,2,71,54.2,1011.284,"2023-07-16T10:00:00Z"
"348","119191","PA or MP","Sun",11,8,2,70.233,54,1011.276,"2023-07-16T11:00:00Z"
"349","119191","PA or MP","Sun",12,8,2,69.566,54.2,1011.08,"2023-07-16T12:00:00Z"
"350","119191","PA or MP","Sun",13,8,2,70.6,54.133,1011.139,"2023-07-16T13:00:00Z"
"351","119191","PA or MP","Sun",14,10,2.5,72.2,54.133,1011.403,"2023-07-16T14:00:00Z"
"352","119191","PA or MP","Sun",15,10,2.3,74.133,54.367,1011.728,"2023-07-16T15:00:00Z"
"353","119191","PA or MP","Sun",16,11,2.6,77.267,51.334,1011.788,"2023-07-16T16:00:00Z"
"354","119191","PA or MP","Sun",17,12,2.8,81.067,46.8,1011.912,"2023-07-16T17:00:00Z"
"355","119191","PA or MP","Sun",18,13,3.1,85.667,40.4,1012.025,"2023-07-16T18:00:00Z"
"356","119191","PA or MP","Sun",19,18,4.4,89.567,35.733,1011.934,"2023-07-16T19:00:00Z"
"357","119191","PA or MP","Sun",20,18,4.3,94.867,31.1,1011.681,"2023-07-16T20:00:00Z"
"358","119191","PA or MP","Sun",21,18,4.3,96.2,28.434,1011.361,"2023-07-16T21:00:00Z"
"359","119191","PA or MP","Sun",22,16,3.8,93.533,29.233,1010.989,"2023-07-16T22:00:00Z"
"360","119191","PA or MP","Sun",23,19,4.6,88.767,32.333,1010.909,"2023-07-16T23:00:00Z"
"361","119191","PA or MP","Mon",0,18,4.4,84.7,37.2,1010.805,"2023-07-17T00:00:00Z"
"362","119191","PA or MP","Mon",1,17,4.1,82.466,40.033,1010.775,"2023-07-17T01:00:00Z"
"363","119191","PA or MP","Mon",2,16,3.9,78.8,43.833,1011.055,"2023-07-17T02:00:00Z"
"364","119191","PA or MP","Mon",3,14,3.4,75.767,47.733,1011.509,"2023-07-17T03:00:00Z"
"365","119191","PA or MP","Mon",4,12,2.8,74.633,49.534,1012.087,"2023-07-17T04:00:00Z"
"366","119191","PA or MP","Mon",5,11,2.7,74.267,50.834,1012.429,"2023-07-17T05:00:00Z"
"367","119191","PA or MP","Mon",6,11,2.7,75,51.6,1012.691,"2023-07-17T06:00:00Z"
"368","119191","PA or MP","Mon",7,11,2.7,74.834,50.966,1012.488,"2023-07-17T07:00:00Z"
"369","119191","PA or MP","Mon",8,11,2.6,74,51.966,1012.267,"2023-07-17T08:00:00Z"
"370","119191","PA or MP","Mon",9,10,2.3,73.133,49.8,1012.127,"2023-07-17T09:00:00Z"
"371","119191","PA or MP","Mon",10,9,2.2,73,50.534,1012.018,"2023-07-17T10:00:00Z"
"372","119191","PA or MP","Mon",11,9,2.1,72.966,50.966,1011.868,"2023-07-17T11:00:00Z"
"373","119191","PA or MP","Mon",12,10,2.3,72.966,51.867,1011.731,"2023-07-17T12:00:00Z"
"374","119191","PA or MP","Mon",13,10,2.3,72.867,52.6,1011.913,"2023-07-17T13:00:00Z"
"375","119191","PA or MP","Mon",14,12,2.8,72.666,52.633,1012.35,"2023-07-17T14:00:00Z"
"376","119191","PA or MP","Mon",15,12,2.8,74.667,50.567,1012.732,"2023-07-17T15:00:00Z"
"377","119191","PA or MP","Mon",16,11,2.7,75.934,48.666,1013.101,"2023-07-17T16:00:00Z"
"378","119191","PA or MP","Mon",17,12,3,79.666,44.966,1013.114,"2023-07-17T17:00:00Z"
"379","119191","PA or MP","Mon",18,12,3,83.867,40.034,1012.976,"2023-07-17T18:00:00Z"
"380","119191","PA or MP","Mon",19,12,2.9,89.334,34.534,1012.627,"2023-07-17T19:00:00Z"
"381","119191","PA or MP","Mon",20,13,3.2,93.7,31.167,1012.167,"2023-07-17T20:00:00Z"
"382","119191","PA or MP","Mon",21,12,2.8,96.967,28.1,1012.053,"2023-07-17T21:00:00Z"
"383","119191","PA or MP","Mon",22,11,2.6,96.233,27.3,1011.581,"2023-07-17T22:00:00Z"
"384","119191","PA or MP","Mon",23,11,2.6,93.6,29.133,1011.154,"2023-07-17T23:00:00Z"
"385","119191","PA or MP","Tue",0,10,2.5,89.733,32.8,1011.073,"2023-07-18T00:00:00Z"
"386","119191","PA or MP","Tue",1,12,2.8,86.067,37.4,1011.12,"2023-07-18T01:00:00Z"
"387","119191","PA or MP","Tue",2,13,3.2,82.733,40.7,1011.697,"2023-07-18T02:00:00Z"
"388","119191","PA or MP","Tue",3,15,3.7,79.9,44.166,1011.966,"2023-07-18T03:00:00Z"
"389","119191","PA or MP","Tue",4,19,4.5,76.567,47.233,1012.498,"2023-07-18T04:00:00Z"
"390","119191","PA or MP","Tue",5,18,4.4,74.7,47.633,1012.845,"2023-07-18T05:00:00Z"
"391","119191","PA or MP","Tue",6,17,4,74,48.733,1012.952,"2023-07-18T06:00:00Z"
"392","119191","PA or MP","Tue",7,17,4,73.1,49.267,1013.094,"2023-07-18T07:00:00Z"
"393","119191","PA or MP","Tue",8,17,4,72.267,50.9,1013.13,"2023-07-18T08:00:00Z"
"394","119191","PA or MP","Tue",9,15,3.6,72,51,1013.061,"2023-07-18T09:00:00Z"
"395","119191","PA or MP","Tue",10,14,3.4,71.534,51.433,1013.001,"2023-07-18T10:00:00Z"
"396","119191","PA or MP","Tue",11,14,3.3,70.534,52,1013.114,"2023-07-18T11:00:00Z"
"397","119191","PA or MP","Tue",12,14,3.3,69.4,52.733,1013.293,"2023-07-18T12:00:00Z"
"398","119191","PA or MP","Tue",13,13,3.1,69.867,53.233,1013.661,"2023-07-18T13:00:00Z"
"399","119191","PA or MP","Tue",14,13,3.1,71.133,52.267,1014.167,"2023-07-18T14:00:00Z"
"400","119191","PA or MP","Tue",15,14,3.3,73.466,49.3,1014.644,"2023-07-18T15:00:00Z"
"401","119191","PA or MP","Tue",16,15,3.7,75.133,48.4,1014.929,"2023-07-18T16:00:00Z"
"402","119191","PA or MP","Tue",17,14,3.4,77.534,45.033,1015.149,"2023-07-18T17:00:00Z"
"403","119191","PA or MP","Tue",18,13,3.2,79.167,42.934,1015.379,"2023-07-18T18:00:00Z"
"404","119191","PA or MP","Tue",19,12,2.8,82.267,39.267,1015.419,"2023-07-18T19:00:00Z"
"405","119191","PA or MP","Tue",20,15,3.5,85.9,36.1,1015.122,"2023-07-18T20:00:00Z"
"406","119191","PA or MP","Tue",21,24,5.8,87.867,34,1014.82,"2023-07-18T21:00:00Z"
"407","119191","PA or MP","Tue",22,25,5.9,88.534,33.8,1014.451,"2023-07-18T22:00:00Z"
"408","119191","PA or MP","Tue",23,27,6.4,84.867,36.833,1014.333,"2023-07-18T23:00:00Z"
"409","119191","PA or MP","Wed",0,32,7.8,81.066,40.766,1014.293,"2023-07-19T00:00:00Z"
"410","119191","PA or MP","Wed",1,31,7.4,78.934,41.933,1014.303,"2023-07-19T01:00:00Z"
"411","119191","PA or MP","Wed",2,39,9.4,75.334,46.534,1014.681,"2023-07-19T02:00:00Z"
"412","119191","PA or MP","Wed",3,35,8.4,72.166,50.967,1015.225,"2023-07-19T03:00:00Z"
"413","119191","PA or MP","Wed",4,38,9.1,70.1,54.233,1015.917,"2023-07-19T04:00:00Z"
"414","119191","PA or MP","Wed",5,47,11.3,69.834,54.5,1016.309,"2023-07-19T05:00:00Z"
"415","119191","PA or MP","Wed",6,49,11.8,69.267,54.1,1016.449,"2023-07-19T06:00:00Z"
"416","119191","PA or MP","Wed",7,31,7.5,69,52.967,1016.44,"2023-07-19T07:00:00Z"
"417","119191","PA or MP","Wed",8,31,7.5,69.5,53.533,1016.352,"2023-07-19T08:00:00Z"
"418","119191","PA or MP","Wed",9,40,9.5,70.133,53.1,1016.294,"2023-07-19T09:00:00Z"
"419","119191","PA or MP","Wed",10,43,10.4,70.466,53.267,1016.297,"2023-07-19T10:00:00Z"
"420","119191","PA or MP","Wed",11,38,9.1,69.7,54,1016.303,"2023-07-19T11:00:00Z"
"421","119191","PA or MP","Wed",12,47,11.3,70.434,53.533,1016.398,"2023-07-19T12:00:00Z"
"422","119191","PA or MP","Wed",13,48,11.6,71,53,1016.657,"2023-07-19T13:00:00Z"
"423","119191","PA or MP","Wed",14,45,10.9,71.267,52.267,1017.012,"2023-07-19T14:00:00Z"
"424","119191","PA or MP","Wed",15,52,12.4,72.6,50.6,1017.381,"2023-07-19T15:00:00Z"
"425","119191","PA or MP","Wed",16,57,14.8,74.633,48.8,1017.549,"2023-07-19T16:00:00Z"
"426","119191","PA or MP","Wed",17,58,15.2,76.534,46.534,1017.625,"2023-07-19T17:00:00Z"
"427","119191","PA or MP","Wed",18,45,10.8,78.867,43.9,1017.769,"2023-07-19T18:00:00Z"
"428","119191","PA or MP","Wed",19,29,6.9,82.367,39.867,1017.783,"2023-07-19T19:00:00Z"
"429","119191","PA or MP","Wed",20,15,3.7,84.9,36.9,1017.385,"2023-07-19T20:00:00Z"
"430","119191","PA or MP","Wed",21,10,2.4,87.6,33.367,1017.099,"2023-07-19T21:00:00Z"
"431","119191","PA or MP","Wed",22,12,2.9,87.666,33.133,1016.656,"2023-07-19T22:00:00Z"
"432","119191","PA or MP","Wed",23,16,3.8,85.133,35,1016.432,"2023-07-19T23:00:00Z"
"433","119191","PA or MP","Thu",0,17,4,81.667,38.3,1016.318,"2023-07-20T00:00:00Z"
"434","119191","PA or MP","Thu",1,21,5.1,78.9,43.2,1016.326,"2023-07-20T01:00:00Z"
"435","119191","PA or MP","Thu",2,29,6.9,75.7,47.067,1016.557,"2023-07-20T02:00:00Z"
"436","119191","PA or MP","Thu",3,29,7,72.467,49.666,1016.944,"2023-07-20T03:00:00Z"
"437","119191","PA or MP","Thu",4,31,7.4,70.1,49.7,1017.529,"2023-07-20T04:00:00Z"
"438","119191","PA or MP","Thu",5,33,7.9,67.767,52.833,1017.857,"2023-07-20T05:00:00Z"
"439","119191","PA or MP","Thu",6,26,6.3,68.034,52.8,1017.892,"2023-07-20T06:00:00Z"
"440","119191","PA or MP","Thu",7,27,6.5,68,52.633,1017.885,"2023-07-20T07:00:00Z"
"441","119191","PA or MP","Thu",8,27,6.4,67.233,52.567,1017.728,"2023-07-20T08:00:00Z"
"442","119191","PA or MP","Thu",9,34,8.1,67.7,54.567,1017.551,"2023-07-20T09:00:00Z"
"443","119191","PA or MP","Thu",10,52,12.8,68.966,56.1,1017.332,"2023-07-20T10:00:00Z"
"444","119191","PA or MP","Thu",11,56,14.6,69.534,55.534,1017.322,"2023-07-20T11:00:00Z"
"445","119191","PA or MP","Thu",12,60,16.5,70,55,1017.434,"2023-07-20T12:00:00Z"
"446","119191","PA or MP","Thu",13,63,17.7,70,55,1017.837,"2023-07-20T13:00:00Z"
"447","119191","PA or MP","Thu",14,63,18,71,54.8,1018.106,"2023-07-20T14:00:00Z"
"448","119191","PA or MP","Thu",15,59,15.8,72.367,53.433,1018.259,"2023-07-20T15:00:00Z"
"449","119191","PA or MP","Thu",16,60,16.4,74.367,50.667,1018.241,"2023-07-20T16:00:00Z"
"450","119191","PA or MP","Thu",17,58,15.3,77.1,47.566,1018.058,"2023-07-20T17:00:00Z"
"451","119191","PA or MP","Thu",18,58,15.5,79.8,44.767,1017.904,"2023-07-20T18:00:00Z"
"452","119191","PA or MP","Thu",19,55,14.1,84.434,40.267,1017.555,"2023-07-20T19:00:00Z"
"453","119191","PA or MP","Thu",20,42,10.2,89.4,34.967,1017.136,"2023-07-20T20:00:00Z"
"454","119191","PA or MP","Thu",21,41,9.8,94.034,29.933,1016.557,"2023-07-20T21:00:00Z"
"455","119191","PA or MP","Thu",22,38,9.1,94.334,28.566,1016.183,"2023-07-20T22:00:00Z"
"456","119191","PA or MP","Thu",23,34,8.2,91.4,30.733,1015.96,"2023-07-20T23:00:00Z"
"457","119191","PA or MP","Fri",0,19,4.6,87.166,34.633,1015.755,"2023-07-21T00:00:00Z"
"458","119191","PA or MP","Fri",1,14,3.3,82.166,39.9,1015.597,"2023-07-21T01:00:00Z"
"459","119191","PA or MP","Fri",2,24,5.7,80.334,41.334,1015.714,"2023-07-21T02:00:00Z"
"460","119191","PA or MP","Fri",3,50,12,78.4,43.733,1015.884,"2023-07-21T03:00:00Z"
"461","119191","PA or MP","Fri",4,55,14.1,74.9,47.4,1016.288,"2023-07-21T04:00:00Z"
"462","119191","PA or MP","Fri",5,42,10.2,72.9,49.667,1016.293,"2023-07-21T05:00:00Z"
"463","119191","PA or MP","Fri",6,28,6.8,71.2,50.4,1016.121,"2023-07-21T06:00:00Z"
"464","119191","PA or MP","Fri",7,25,6.1,71,48.966,1015.899,"2023-07-21T07:00:00Z"
"465","119191","PA or MP","Fri",8,22,5.3,70.233,49.7,1015.692,"2023-07-21T08:00:00Z"
"466","119191","PA or MP","Fri",9,22,5.3,69.2,51.034,1015.226,"2023-07-21T09:00:00Z"
"467","119191","PA or MP","Fri",10,23,5.5,68.367,51.833,1014.828,"2023-07-21T10:00:00Z"
"468","119191","PA or MP","Fri",11,24,5.7,67.433,52.9,1014.703,"2023-07-21T11:00:00Z"
"469","119191","PA or MP","Fri",12,26,6.2,67,53,1014.965,"2023-07-21T12:00:00Z"
"470","119191","PA or MP","Fri",13,34,8.1,66.434,54.367,1015.197,"2023-07-21T13:00:00Z"
"471","119191","PA or MP","Fri",14,35,8.4,69.367,55,1015.351,"2023-07-21T14:00:00Z"
"472","119191","PA or MP","Fri",15,28,6.6,72.4,53.2,1015.586,"2023-07-21T15:00:00Z"
"473","119191","PA or MP","Fri",16,27,6.5,75.367,50.367,1015.485,"2023-07-21T16:00:00Z"
"474","119191","PA or MP","Fri",17,29,7,77.9,47.9,1015.31,"2023-07-21T17:00:00Z"
"475","119191","PA or MP","Fri",18,28,6.7,81.1,43.9,1015.254,"2023-07-21T18:00:00Z"
"476","119191","PA or MP","Fri",19,25,5.9,85.434,38.8,1014.992,"2023-07-21T19:00:00Z"
"477","119191","PA or MP","Fri",20,23,5.4,90.9,31.934,1014.429,"2023-07-21T20:00:00Z"
"478","119191","PA or MP","Fri",21,28,6.6,93.966,27.566,1013.988,"2023-07-21T21:00:00Z"
"479","119191","PA or MP","Fri",22,26,6.3,96.1,24.367,1013.42,"2023-07-21T22:00:00Z"
"480","119191","PA or MP","Fri",23,13,3.1,93.667,25.733,1012.835,"2023-07-21T23:00:00Z"
"481","119191","PA or MP","Sat",0,7,1.7,88.034,30.233,1012.639,"2023-07-22T00:00:00Z"
"482","119191","PA or MP","Sat",1,9,2.2,84.7,34.4,1012.304,"2023-07-22T01:00:00Z"
"483","119191","PA or MP","Sat",2,13,3.2,80.034,40.233,1012.414,"2023-07-22T02:00:00Z"
"484","119191","PA or MP","Sat",3,16,3.8,76.034,45.8,1012.704,"2023-07-22T03:00:00Z"
"485","119191","PA or MP","Sat",4,13,3.1,73.767,48.5,1012.998,"2023-07-22T04:00:00Z"
"486","119191","PA or MP","Sat",5,13,3.1,71.7,50.334,1013.264,"2023-07-22T05:00:00Z"
"487","119191","PA or MP","Sat",6,15,3.5,71.666,49.633,1013.216,"2023-07-22T06:00:00Z"
"488","119191","PA or MP","Sat",7,14,3.4,70.666,49.6,1013.196,"2023-07-22T07:00:00Z"
"489","119191","PA or MP","Sat",8,12,2.9,69.7,50.733,1012.765,"2023-07-22T08:00:00Z"
"490","119191","PA or MP","Sat",9,13,3.2,68.466,51.233,1012.524,"2023-07-22T09:00:00Z"
"491","119191","PA or MP","Sat",10,13,3.1,67.389,52.122,1012.361,"2023-07-22T10:00:00Z"
"492","119191","PA or MP","Sat",11,10,2.5,66.633,53.733,1012.175,"2023-07-22T11:00:00Z"
"493","119191","PA or MP","Sat",12,11,2.6,65.934,53.633,1012.312,"2023-07-22T12:00:00Z"
"494","119191","PA or MP","Sat",13,10,2.4,65.2,54.666,1012.721,"2023-07-22T13:00:00Z"
"495","119191","PA or MP","Sat",14,12,3,67.233,55.767,1012.949,"2023-07-22T14:00:00Z"
"496","119191","PA or MP","Sat",15,12,3,71.867,50.533,1012.91,"2023-07-22T15:00:00Z"
"497","119191","PA or MP","Sat",16,13,3.1,74.666,47.3,1012.764,"2023-07-22T16:00:00Z"
"498","119191","PA or MP","Sat",17,13,3.2,78.2,44.666,1012.543,"2023-07-22T17:00:00Z"
"499","119191","PA or MP","Sat",18,12,3,81.733,41.4,1012.388,"2023-07-22T18:00:00Z"
"500","119191","PA or MP","Sat",19,12,2.8,87.433,35.733,1011.853,"2023-07-22T19:00:00Z"
"501","119191","PA or MP","Sat",20,14,3.3,93.133,29.4,1011.387,"2023-07-22T20:00:00Z"
"502","119191","PA or MP","Sat",21,12,2.9,98.367,25.166,1011.178,"2023-07-22T21:00:00Z"
"503","119191","PA or MP","Sat",22,16,3.8,99.767,23.233,1010.648,"2023-07-22T22:00:00Z"
"504","119191","PA or MP","Sat",23,20,4.8,97,24.067,1010.129,"2023-07-22T23:00:00Z"
"505","141480","PA or MP","Sun",0,11,2.7,79.367,30.4,1009.583,"2023-07-16T00:00:00Z"
"506","141480","PA or MP","Sun",1,11,2.6,79.633,31.367,1009.384,"2023-07-16T01:00:00Z"
"507","141480","PA or MP","Sun",2,12,2.8,79.5,29.767,1009.371,"2023-07-16T02:00:00Z"
"508","141480","PA or MP","Sun",3,27,6.5,80.6,32.3,1009.579,"2023-07-16T03:00:00Z"
"509","141480","PA or MP","Sun",4,45,10.9,81.5,33.466,1009.934,"2023-07-16T04:00:00Z"
"510","141480","PA or MP","Sun",5,33,8,82,33.8,1010.452,"2023-07-16T05:00:00Z"
"511","141480","PA or MP","Sun",6,22,5.2,81.8,32.9,1010.478,"2023-07-16T06:00:00Z"
"512","141480","PA or MP","Sun",7,15,3.6,81.4,31.8,1010.447,"2023-07-16T07:00:00Z"
"513","141480","PA or MP","Sun",8,13,3.2,82,32,1010.405,"2023-07-16T08:00:00Z"
"514","141480","PA or MP","Sun",9,13,3.1,81.966,32.9,1010.096,"2023-07-16T09:00:00Z"
"515","141480","PA or MP","Sun",10,12,2.9,82,33,1009.892,"2023-07-16T10:00:00Z"
"516","141480","PA or MP","Sun",11,11,2.7,82,33,1009.89,"2023-07-16T11:00:00Z"
"517","141480","PA or MP","Sun",12,11,2.6,81.966,33,1009.641,"2023-07-16T12:00:00Z"
